intensities	type	dataset	set
5002	typeII_grn	3C_dis	Discovery samples
4907	typeII_grn	3C_dis	Discovery samples
3907	typeII_grn	3C_dis	Discovery samples
5023	typeII_grn	3C_dis	Discovery samples
4324	typeII_grn	3C_dis	Discovery samples
4465	typeII_grn	3C_dis	Discovery samples
3288	typeII_grn	3C_dis	Discovery samples
4522	typeII_grn	3C_dis	Discovery samples
4903	typeII_grn	3C_dis	Discovery samples
4473	typeII_grn	3C_dis	Discovery samples
4091	typeII_grn	3C_dis	Discovery samples
4421	typeII_grn	3C_dis	Discovery samples
4391	typeII_grn	3C_dis	Discovery samples
5463	typeII_grn	3C_dis	Discovery samples
3301	typeII_grn	3C_dis	Discovery samples
4884	typeII_grn	3C_dis	Discovery samples
4973	typeII_grn	3C_dis	Discovery samples
4432	typeII_grn	3C_dis	Discovery samples
4174	typeII_grn	3C_dis	Discovery samples
4849	typeII_grn	3C_dis	Discovery samples
5936	typeII_grn	3C_dis	Discovery samples
5204	typeII_grn	3C_dis	Discovery samples
4312	typeII_grn	3C_dis	Discovery samples
4188	typeII_grn	3C_dis	Discovery samples
6066	typeII_grn	3C_dis	Discovery samples
5198	typeII_grn	3C_dis	Discovery samples
3513	typeII_grn	3C_dis	Discovery samples
4807	typeII_grn	3C_dis	Discovery samples
4247	typeII_grn	3C_dis	Discovery samples
5405	typeII_grn	3C_dis	Discovery samples
3197	typeII_grn	3C_dis	Discovery samples
4369	typeII_grn	3C_dis	Discovery samples
4270	typeII_grn	3C_dis	Discovery samples
4747	typeII_grn	3C_dis	Discovery samples
2865	typeII_grn	3C_dis	Discovery samples
4076	typeII_grn	3C_dis	Discovery samples
5123	typeII_grn	3C_dis	Discovery samples
5170	typeII_grn	3C_dis	Discovery samples
4805	typeII_grn	3C_dis	Discovery samples
5924	typeII_grn	3C_dis	Discovery samples
5517	typeII_grn	3C_dis	Discovery samples
5977	typeII_grn	3C_dis	Discovery samples
1136	typeII_grn	3C_dis	Discovery samples
5032	typeII_grn	3C_dis	Discovery samples
5332.5	typeII_grn	3C_dis	Discovery samples
4715	typeII_grn	3C_dis	Discovery samples
4509	typeII_grn	3C_dis	Discovery samples
5065	typeII_grn	3C_dis	Discovery samples
4405	typeII_grn	3C_dis	Discovery samples
4436	typeII_grn	3C_dis	Discovery samples
5390	typeII_grn	3C_dis	Discovery samples
5594	typeII_grn	3C_dis	Discovery samples
4918	typeII_grn	3C_dis	Discovery samples
5589	typeII_grn	3C_dis	Discovery samples
3291	typeII_grn	3C_dis	Discovery samples
5092	typeII_grn	3C_dis	Discovery samples
3728	typeII_grn	3C_dis	Discovery samples
5183	typeII_grn	3C_dis	Discovery samples
4074	typeII_grn	3C_dis	Discovery samples
4746	typeII_grn	3C_dis	Discovery samples
4435	typeII_grn	3C_dis	Discovery samples
5363	typeII_grn	3C_dis	Discovery samples
3500	typeII_grn	3C_dis	Discovery samples
5204	typeII_grn	3C_dis	Discovery samples
4821	typeII_grn	3C_dis	Discovery samples
4175	typeII_grn	3C_dis	Discovery samples
4097	typeII_grn	3C_dis	Discovery samples
4311	typeII_grn	3C_dis	Discovery samples
4308	typeII_grn	3C_dis	Discovery samples
5413	typeII_grn	3C_dis	Discovery samples
4561	typeII_grn	3C_dis	Discovery samples
3809	typeII_grn	3C_dis	Discovery samples
4258	typeII_grn	3C_dis	Discovery samples
5729	typeII_grn	3C_dis	Discovery samples
3657	typeII_grn	3C_dis	Discovery samples
3733	typeII_grn	3C_dis	Discovery samples
5659	typeII_grn	3C_dis	Discovery samples
5052	typeII_grn	3C_dis	Discovery samples
4508	typeII_grn	3C_dis	Discovery samples
5168	typeII_grn	3C_dis	Discovery samples
5202	typeII_grn	3C_dis	Discovery samples
5407	typeII_grn	3C_dis	Discovery samples
3323	typeII_grn	3C_dis	Discovery samples
4866	typeII_grn	3C_dis	Discovery samples
4215	typeII_grn	3C_dis	Discovery samples
5636	typeII_grn	3C_dis	Discovery samples
4649	typeII_grn	3C_dis	Discovery samples
5111	typeII_grn	3C_dis	Discovery samples
5318	typeII_grn	3C_dis	Discovery samples
5731	typeII_grn	3C_dis	Discovery samples
4613	typeII_grn	3C_dis	Discovery samples
4868	typeII_grn	3C_dis	Discovery samples
4905	typeII_grn	3C_dis	Discovery samples
5444	typeII_grn	3C_dis	Discovery samples
3423	typeII_grn	3C_dis	Discovery samples
4937	typeII_grn	3C_dis	Discovery samples
3637	typeII_grn	3C_dis	Discovery samples
5050	typeII_grn	3C_dis	Discovery samples
4254	typeII_grn	3C_dis	Discovery samples
4335	typeII_grn	3C_dis	Discovery samples
4501	typeII_grn	3C_dis	Discovery samples
4654	typeII_grn	3C_dis	Discovery samples
4838	typeII_grn	3C_dis	Discovery samples
4296	typeII_grn	3C_dis	Discovery samples
3537	typeII_grn	3C_dis	Discovery samples
5954	typeII_grn	3C_dis	Discovery samples
4305	typeII_grn	3C_dis	Discovery samples
4486	typeII_grn	3C_dis	Discovery samples
4264	typeII_grn	3C_dis	Discovery samples
5694	typeII_grn	3C_dis	Discovery samples
2822	typeII_grn	3C_dis	Discovery samples
3896	typeII_grn	3C_dis	Discovery samples
3484	typeII_grn	3C_dis	Discovery samples
4619	typeII_grn	3C_dis	Discovery samples
3873	typeII_grn	3C_dis	Discovery samples
5467	typeII_grn	3C_dis	Discovery samples
4934	typeII_grn	3C_dis	Discovery samples
5366	typeII_grn	3C_dis	Discovery samples
4029	typeII_grn	3C_dis	Discovery samples
4479	typeII_grn	3C_dis	Discovery samples
3391	typeII_grn	3C_dis	Discovery samples
4066	typeII_grn	3C_dis	Discovery samples
3514	typeII_grn	3C_dis	Discovery samples
3081	typeII_grn	3C_dis	Discovery samples
3903	typeII_grn	3C_dis	Discovery samples
4243	typeII_grn	3C_dis	Discovery samples
2844	typeII_grn	3C_dis	Discovery samples
2808	typeII_grn	3C_dis	Discovery samples
3989	typeII_grn	3C_dis	Discovery samples
3272	typeII_grn	3C_dis	Discovery samples
4333	typeII_grn	3C_dis	Discovery samples
4749	typeII_grn	3C_dis	Discovery samples
4857	typeII_grn	3C_dis	Discovery samples
5656	typeII_grn	3C_dis	Discovery samples
3732	typeII_grn	3C_dis	Discovery samples
3989	typeII_grn	3C_dis	Discovery samples
3945	typeII_grn	3C_dis	Discovery samples
5184	typeII_grn	3C_dis	Discovery samples
2793	typeII_grn	3C_dis	Discovery samples
3411	typeII_grn	3C_dis	Discovery samples
3997	typeII_grn	3C_dis	Discovery samples
4568	typeII_grn	3C_dis	Discovery samples
3230	typeII_grn	3C_dis	Discovery samples
2733	typeII_grn	3C_dis	Discovery samples
4196	typeII_grn	3C_dis	Discovery samples
4875	typeII_grn	3C_dis	Discovery samples
2214	typeII_grn	3C_dis	Discovery samples
3734	typeII_grn	3C_dis	Discovery samples
3466	typeII_grn	3C_dis	Discovery samples
3091	typeII_grn	3C_dis	Discovery samples
2367	typeII_grn	3C_dis	Discovery samples
3501	typeII_grn	3C_dis	Discovery samples
3115	typeII_grn	3C_dis	Discovery samples
2675	typeII_grn	3C_dis	Discovery samples
2916	typeII_grn	3C_dis	Discovery samples
3603	typeII_grn	3C_dis	Discovery samples
3230	typeII_grn	3C_dis	Discovery samples
3129	typeII_grn	3C_dis	Discovery samples
3643	typeII_grn	3C_dis	Discovery samples
3533	typeII_grn	3C_dis	Discovery samples
4490	typeII_grn	3C_dis	Discovery samples
3838	typeII_grn	3C_dis	Discovery samples
2629	typeII_grn	3C_dis	Discovery samples
3532	typeII_grn	3C_dis	Discovery samples
3795	typeII_grn	3C_dis	Discovery samples
3991	typeII_grn	3C_dis	Discovery samples
2831	typeII_grn	3C_dis	Discovery samples
3502	typeII_grn	3C_dis	Discovery samples
1544	typeII_grn	3C_dis	Discovery samples
2959	typeII_grn	3C_dis	Discovery samples
3474	typeII_grn	3C_dis	Discovery samples
4364.5	typeII_grn	3C_dis	Discovery samples
3863	typeII_grn	3C_dis	Discovery samples
3175	typeII_grn	3C_dis	Discovery samples
2720	typeII_grn	3C_dis	Discovery samples
2997	typeII_grn	3C_dis	Discovery samples
2716	typeII_grn	3C_dis	Discovery samples
3034	typeII_grn	3C_dis	Discovery samples
2574	typeII_grn	3C_dis	Discovery samples
2833	typeII_grn	3C_dis	Discovery samples
2839	typeII_grn	3C_dis	Discovery samples
3076	typeII_grn	3C_dis	Discovery samples
2335	typeII_grn	3C_dis	Discovery samples
3138	typeII_grn	3C_dis	Discovery samples
3967	typeII_grn	3C_dis	Discovery samples
3500	typeII_grn	3C_dis	Discovery samples
2316	typeII_grn	3C_dis	Discovery samples
2855	typeII_grn	3C_dis	Discovery samples
2422	typeII_grn	3C_dis	Discovery samples
3109	typeII_grn	3C_dis	Discovery samples
2771	typeII_grn	3C_dis	Discovery samples
3407	typeII_grn	3C_dis	Discovery samples
3259	typeII_grn	3C_dis	Discovery samples
2814	typeII_grn	3C_dis	Discovery samples
2682	typeII_grn	3C_dis	Discovery samples
3283	typeII_grn	3C_dis	Discovery samples
3283	typeII_grn	3C_dis	Discovery samples
3050	typeII_grn	3C_dis	Discovery samples
3463	typeII_grn	3C_dis	Discovery samples
3976	typeII_grn	3C_dis	Discovery samples
3797	typeII_grn	3C_dis	Discovery samples
3712	typeII_grn	3C_dis	Discovery samples
2279	typeII_grn	3C_dis	Discovery samples
3298	typeII_grn	3C_dis	Discovery samples
3710	typeII_grn	3C_dis	Discovery samples
3186	typeII_grn	3C_dis	Discovery samples
2888	typeII_grn	3C_dis	Discovery samples
2074	typeII_grn	3C_dis	Discovery samples
2882	typeII_grn	3C_dis	Discovery samples
3236	typeII_grn	3C_dis	Discovery samples
3085	typeII_grn	3C_dis	Discovery samples
3357	typeII_grn	3C_dis	Discovery samples
3264	typeII_grn	3C_dis	Discovery samples
3405	typeII_grn	3C_dis	Discovery samples
3424	typeII_grn	3C_dis	Discovery samples
2885	typeII_grn	3C_dis	Discovery samples
3019	typeII_grn	3C_dis	Discovery samples
2990	typeII_grn	3C_dis	Discovery samples
2524	typeII_grn	3C_dis	Discovery samples
2791	typeII_grn	3C_dis	Discovery samples
2620	typeII_grn	3C_dis	Discovery samples
1015	typeII_grn	3C_dis	Discovery samples
2299	typeII_grn	3C_dis	Discovery samples
3172	typeII_grn	3C_dis	Discovery samples
2997	typeII_grn	3C_dis	Discovery samples
4286	typeII_grn	3C_dis	Discovery samples
3829	typeII_grn	3C_dis	Discovery samples
2649	typeII_grn	3C_dis	Discovery samples
1420	typeII_grn	3C_dis	Discovery samples
3775	typeII_grn	3C_dis	Discovery samples
2880	typeII_grn	3C_dis	Discovery samples
3019	typeII_grn	3C_dis	Discovery samples
730	typeII_grn	3C_dis	Discovery samples
3170	typeII_grn	3C_dis	Discovery samples
2707	typeII_grn	3C_dis	Discovery samples
3381	typeII_grn	3C_dis	Discovery samples
3547	typeII_grn	3C_dis	Discovery samples
2894	typeII_grn	3C_dis	Discovery samples
2204	typeII_grn	3C_dis	Discovery samples
3845	typeII_grn	3C_dis	Discovery samples
3609	typeII_grn	3C_dis	Discovery samples
2537	typeII_grn	3C_dis	Discovery samples
3117	typeII_grn	3C_dis	Discovery samples
4134	typeII_grn	3C_dis	Discovery samples
3474	typeII_grn	3C_dis	Discovery samples
3648	typeII_grn	3C_dis	Discovery samples
3396	typeII_grn	3C_dis	Discovery samples
2624	typeII_grn	3C_dis	Discovery samples
3093	typeII_grn	3C_dis	Discovery samples
3375	typeII_grn	3C_dis	Discovery samples
3238	typeII_grn	3C_dis	Discovery samples
2888	typeII_grn	3C_dis	Discovery samples
4370	typeII_grn	3C_dis	Discovery samples
5014	typeII_grn	3C_dis	Discovery samples
3283	typeII_grn	3C_dis	Discovery samples
2530	typeII_grn	3C_dis	Discovery samples
3720	typeII_grn	3C_dis	Discovery samples
3718	typeII_grn	3C_dis	Discovery samples
3957	typeII_grn	3C_dis	Discovery samples
3706	typeII_grn	3C_dis	Discovery samples
3415	typeII_grn	3C_dis	Discovery samples
4658	typeII_grn	3C_dis	Discovery samples
3618	typeII_grn	3C_dis	Discovery samples
4902	typeII_grn	3C_dis	Discovery samples
3593	typeII_grn	3C_dis	Discovery samples
886	typeII_grn	3C_dis	Discovery samples
2713	typeII_grn	3C_dis	Discovery samples
3230	typeII_grn	3C_dis	Discovery samples
3696	typeII_grn	3C_dis	Discovery samples
3778	typeII_grn	3C_dis	Discovery samples
3431	typeII_grn	3C_dis	Discovery samples
3831	typeII_grn	3C_dis	Discovery samples
3613	typeII_grn	3C_dis	Discovery samples
4695	typeII_grn	3C_dis	Discovery samples
3884	typeII_grn	3C_dis	Discovery samples
4215	typeII_grn	3C_dis	Discovery samples
3378	typeII_grn	3C_dis	Discovery samples
4274	typeII_grn	3C_dis	Discovery samples
4410	typeII_grn	3C_dis	Discovery samples
4022	typeII_grn	3C_dis	Discovery samples
3098	typeII_grn	3C_dis	Discovery samples
3293	typeII_grn	3C_dis	Discovery samples
3424	typeII_grn	3C_dis	Discovery samples
3838	typeII_grn	3C_dis	Discovery samples
4140	typeII_grn	3C_dis	Discovery samples
3564	typeII_grn	3C_dis	Discovery samples
2890	typeII_grn	3C_dis	Discovery samples
3489	typeII_grn	3C_dis	Discovery samples
3219	typeII_grn	3C_dis	Discovery samples
3004	typeII_grn	3C_dis	Discovery samples
3740	typeII_grn	3C_dis	Discovery samples
2753	typeII_grn	3C_dis	Discovery samples
3091	typeII_grn	3C_dis	Discovery samples
3202	typeII_grn	3C_dis	Discovery samples
3497	typeII_grn	3C_dis	Discovery samples
3773	typeII_grn	3C_dis	Discovery samples
2767	typeII_grn	3C_dis	Discovery samples
3631	typeII_grn	3C_dis	Discovery samples
3337	typeII_grn	3C_dis	Discovery samples
4051	typeII_grn	3C_dis	Discovery samples
2587	typeII_grn	3C_dis	Discovery samples
1255	typeII_grn	3C_dis	Discovery samples
3033	typeII_grn	3C_dis	Discovery samples
3189	typeII_grn	3C_dis	Discovery samples
3484	typeII_grn	3C_dis	Discovery samples
1802	typeII_grn	3C_dis	Discovery samples
4046	typeII_grn	3C_dis	Discovery samples
2931	typeII_grn	3C_dis	Discovery samples
3071	typeII_grn	3C_dis	Discovery samples
2342	typeII_grn	3C_dis	Discovery samples
2985	typeII_grn	3C_dis	Discovery samples
3345	typeII_grn	3C_dis	Discovery samples
2334	typeII_grn	3C_dis	Discovery samples
2889	typeII_grn	3C_dis	Discovery samples
3203	typeII_grn	3C_dis	Discovery samples
1921	typeII_grn	3C_dis	Discovery samples
742	typeII_grn	3C_dis	Discovery samples
2181	typeII_grn	3C_dis	Discovery samples
1927	typeII_grn	3C_dis	Discovery samples
1768	typeII_grn	3C_dis	Discovery samples
1913	typeII_grn	3C_dis	Discovery samples
2185	typeII_grn	3C_dis	Discovery samples
2368	typeII_grn	3C_dis	Discovery samples
1386	typeII_grn	3C_dis	Discovery samples
1366	typeII_grn	3C_dis	Discovery samples
2347	typeII_grn	3C_dis	Discovery samples
2207	typeII_grn	3C_dis	Discovery samples
1909	typeII_grn	3C_dis	Discovery samples
1627	typeII_grn	3C_dis	Discovery samples
2298	typeII_grn	3C_dis	Discovery samples
3264	typeII_grn	3C_dis	Discovery samples
3293	typeII_grn	3C_dis	Discovery samples
1309	typeII_grn	3C_dis	Discovery samples
1856	typeII_grn	3C_dis	Discovery samples
2519	typeII_grn	3C_dis	Discovery samples
1911	typeII_grn	3C_dis	Discovery samples
1436	typeII_grn	3C_dis	Discovery samples
1583	typeII_grn	3C_dis	Discovery samples
2402	typeII_grn	3C_dis	Discovery samples
2106	typeII_grn	3C_dis	Discovery samples
1802	typeII_grn	3C_dis	Discovery samples
1402	typeII_grn	3C_dis	Discovery samples
1770	typeII_grn	3C_dis	Discovery samples
1857	typeII_grn	3C_dis	Discovery samples
959	typeII_grn	3C_dis	Discovery samples
2434	typeII_grn	3C_dis	Discovery samples
1792	typeII_grn	3C_dis	Discovery samples
2427	typeII_grn	3C_dis	Discovery samples
1287	typeII_grn	3C_dis	Discovery samples
2068	typeII_grn	3C_dis	Discovery samples
1798	typeII_grn	3C_dis	Discovery samples
1643	typeII_grn	3C_dis	Discovery samples
1218	typeII_grn	3C_dis	Discovery samples
1800	typeII_grn	3C_dis	Discovery samples
1992	typeII_grn	3C_dis	Discovery samples
1277	typeII_grn	3C_dis	Discovery samples
1148	typeII_grn	3C_dis	Discovery samples
1548	typeII_grn	3C_dis	Discovery samples
1550	typeII_grn	3C_dis	Discovery samples
1495	typeII_grn	3C_dis	Discovery samples
3083	typeII_grn	3C_dis	Discovery samples
3923	typeII_grn	3C_dis	Discovery samples
4360	typeII_grn	3C_dis	Discovery samples
2321	typeII_grn	3C_dis	Discovery samples
2821	typeII_grn	3C_dis	Discovery samples
3277	typeII_grn	3C_dis	Discovery samples
3947	typeII_grn	3C_dis	Discovery samples
4664	typeII_grn	3C_dis	Discovery samples
3696	typeII_grn	3C_dis	Discovery samples
4089	typeII_grn	3C_dis	Discovery samples
4400	typeII_grn	3C_dis	Discovery samples
3329	typeII_grn	3C_dis	Discovery samples
2671	typeII_grn	3C_dis	Discovery samples
3899	typeII_grn	3C_dis	Discovery samples
2971	typeII_grn	3C_dis	Discovery samples
3343	typeII_grn	3C_dis	Discovery samples
3273	typeII_grn	3C_dis	Discovery samples
4234	typeII_grn	3C_dis	Discovery samples
4587	typeII_grn	3C_dis	Discovery samples
3075	typeII_grn	3C_dis	Discovery samples
4365	typeII_grn	3C_dis	Discovery samples
3110	typeII_grn	3C_dis	Discovery samples
3832	typeII_grn	3C_dis	Discovery samples
3573	typeII_grn	3C_dis	Discovery samples
4876	typeII_grn	3C_dis	Discovery samples
1779	typeII_grn	3C_dis	Discovery samples
1910	typeII_grn	3C_dis	Discovery samples
3110	typeII_grn	3C_dis	Discovery samples
3466	typeII_grn	3C_dis	Discovery samples
2473	typeII_grn	3C_dis	Discovery samples
2904	typeII_grn	3C_dis	Discovery samples
2834	typeII_grn	3C_dis	Discovery samples
2708	typeII_grn	3C_dis	Discovery samples
4589	typeII_grn	3C_dis	Discovery samples
4423	typeII_grn	3C_dis	Discovery samples
3969	typeII_grn	3C_dis	Discovery samples
4028	typeII_grn	3C_dis	Discovery samples
2427	typeII_grn	3C_dis	Discovery samples
3399	typeII_grn	3C_dis	Discovery samples
3100	typeII_grn	3C_dis	Discovery samples
3663	typeII_grn	3C_dis	Discovery samples
1513	typeII_grn	3C_dis	Discovery samples
2475	typeII_grn	3C_dis	Discovery samples
2810	typeII_grn	3C_dis	Discovery samples
2857	typeII_grn	3C_dis	Discovery samples
2242	typeII_grn	3C_dis	Discovery samples
2876	typeII_grn	3C_dis	Discovery samples
3168	typeII_grn	3C_dis	Discovery samples
2814	typeII_grn	3C_dis	Discovery samples
4003	typeII_grn	3C_dis	Discovery samples
5153	typeII_grn	3C_dis	Discovery samples
5605	typeII_grn	3C_dis	Discovery samples
5263	typeII_grn	3C_dis	Discovery samples
6207	typeII_grn	3C_dis	Discovery samples
3142	typeII_grn	3C_dis	Discovery samples
4452	typeII_grn	3C_dis	Discovery samples
5650	typeII_grn	3C_dis	Discovery samples
5749	typeII_grn	3C_dis	Discovery samples
5059	typeII_grn	3C_dis	Discovery samples
3377	typeII_grn	3C_dis	Discovery samples
4192	typeII_grn	3C_dis	Discovery samples
4262	typeII_grn	3C_dis	Discovery samples
3937	typeII_grn	3C_dis	Discovery samples
4126	typeII_grn	3C_dis	Discovery samples
3754	typeII_grn	3C_dis	Discovery samples
3706	typeII_grn	3C_dis	Discovery samples
3814	typeII_grn	3C_dis	Discovery samples
4428	typeII_grn	3C_dis	Discovery samples
3915	typeII_grn	3C_dis	Discovery samples
4015	typeII_grn	3C_dis	Discovery samples
4060	typeII_grn	3C_dis	Discovery samples
4340	typeII_grn	3C_dis	Discovery samples
4133	typeII_grn	3C_dis	Discovery samples
4799	typeII_grn	3C_dis	Discovery samples
3343	typeII_grn	3C_dis	Discovery samples
3999	typeII_grn	3C_dis	Discovery samples
4527	typeII_grn	3C_dis	Discovery samples
4676	typeII_grn	3C_dis	Discovery samples
4263	typeII_grn	3C_dis	Discovery samples
2640	typeII_grn	3C_dis	Discovery samples
2618	typeII_grn	3C_dis	Discovery samples
4189	typeII_grn	3C_dis	Discovery samples
4099	typeII_grn	3C_dis	Discovery samples
3596	typeII_grn	3C_dis	Discovery samples
2848	typeII_grn	3C_dis	Discovery samples
2549	typeII_grn	3C_dis	Discovery samples
3192	typeII_grn	3C_dis	Discovery samples
3815	typeII_grn	3C_dis	Discovery samples
4163	typeII_grn	3C_dis	Discovery samples
3090	typeII_grn	3C_dis	Discovery samples
4539	typeII_grn	3C_dis	Discovery samples
5178	typeII_grn	3C_dis	Discovery samples
5929	typeII_grn	3C_dis	Discovery samples
5758	typeII_grn	3C_dis	Discovery samples
3542	typeII_grn	3C_dis	Discovery samples
4212	typeII_grn	3C_dis	Discovery samples
4554	typeII_grn	3C_dis	Discovery samples
4920.5	typeII_grn	3C_dis	Discovery samples
3591	typeII_grn	3C_dis	Discovery samples
2800	typeII_grn	3C_dis	Discovery samples
3303	typeII_grn	3C_dis	Discovery samples
3422	typeII_grn	3C_dis	Discovery samples
3387	typeII_grn	3C_dis	Discovery samples
4215	typeII_grn	3C_dis	Discovery samples
3038	typeII_grn	3C_dis	Discovery samples
3746	typeII_grn	3C_dis	Discovery samples
3478	typeII_grn	3C_dis	Discovery samples
3848	typeII_grn	3C_dis	Discovery samples
4135	typeII_grn	3C_dis	Discovery samples
3803	typeII_grn	3C_dis	Discovery samples
3966.5	typeII_grn	3C_dis	Discovery samples
4451	typeII_grn	3C_dis	Discovery samples
3970	typeII_grn	3C_dis	Discovery samples
3749	typeII_grn	3C_dis	Discovery samples
2515	typeII_grn	3C_dis	Discovery samples
3394	typeII_grn	3C_dis	Discovery samples
2994	typeII_grn	3C_dis	Discovery samples
4278	typeII_grn	3C_dis	Discovery samples
3303	typeII_grn	3C_dis	Discovery samples
1930	typeII_grn	3C_dis	Discovery samples
2655	typeII_grn	3C_dis	Discovery samples
3663	typeII_grn	3C_dis	Discovery samples
3620	typeII_grn	3C_dis	Discovery samples
3715	typeII_grn	3C_dis	Discovery samples
2632	typeII_grn	3C_dis	Discovery samples
2507	typeII_grn	3C_dis	Discovery samples
3013	typeII_grn	3C_dis	Discovery samples
3298.5	typeII_grn	3C_dis	Discovery samples
3189	typeII_grn	3C_dis	Discovery samples
3684	typeII_grn	3C_dis	Discovery samples
